batch_id,medicine_name,quantity_produced,production_date,expiry_date,unit_cost,units_sold,sale_date,waste_type,units_wasted,reason
53ed2908-51f2-4329-a8c9-f8e0aeb64824,Lonnie King IV,1028,2024-05-07T19:43:19.386Z,2024-07-24T13:38:48.033Z,853.7400476354966,5463,2024-09-02T10:54:49.443Z,Dr. Sylvester Hane,2912,Kayla Hirthe
b19149a9-7ae8-4b34-8602-d2d70517dfd5,Mr. Tommie Bergstrom,4967,2025-03-10T20:58:10.818Z,2025-03-29T06:22:13.343Z,555.4746525383601,5118,2025-04-04T07:08:41.944Z,Julius Miller DVM,8958,Kristine Schmidt V
8db81dbe-6682-47a1-a44a-dd33854f0255,Brandi Franecki,5808,2025-01-09T12:16:12.848Z,2024-04-14T02:38:45.926Z,617.140177839573,9651,2024-04-13T16:37:37.941Z,Lydia Krajcik,8271,Vivian Littel
642e444a-1dd0-4f3e-8adc-ea14e5987e9c,Carole Braun,2453,2024-09-19T23:47:58.560Z,2024-07-19T06:48:20.619Z,197.0435218100925,5448,2024-12-28T19:35:49.624Z,Joann Kuvalis,3263,Reginald Keebler DDS
b0011037-702b-4aa4-81e5-980c5d12e53d,Jaime Ankunding,7206,2024-05-03T19:08:10.065Z,2024-11-04T16:58:34.762Z,552.2286919466127,9423,2024-06-16T02:04:13.141Z,Matt Blanda II,4911,Wendy Kassulke
2594f472-de64-4d0f-aa69-01c61908e93d,Ken Cummings,1084,2024-05-18T09:31:34.172Z,2024-09-02T01:41:08.596Z,56.422957389303484,5759,2024-05-02T08:11:31.500Z,Mrs. Guadalupe Murphy,7093,Spencer Cassin
c07c165c-3edc-4624-bd77-e4238ee5ac04,Doug Bernhard,4135,2024-09-08T16:15:14.314Z,2024-08-07T17:59:44.591Z,676.6338894627011,6926,2024-04-19T04:44:34.496Z,Dewey Prohaska,6186,Dr. Kimberly Renner
06183a0b-74e3-4f20-9114-521c627985ad,Carole Spinka,4417,2024-04-29T05:07:53.820Z,2024-08-13T23:05:10.008Z,465.2021293582721,4773,2024-12-01T13:23:37.016Z,Jody Thompson,1808,Max Kassulke
6227ef7c-cc14-4540-963d-fb890f98e350,Alicia Gottlieb,6752,2024-05-11T03:22:37.110Z,2024-08-08T12:01:07.845Z,334.5580971329263,7084,2025-04-09T07:54:54.650Z,Jesse Waelchi,8147,Mr. Isaac Schimmel Jr.
7e456c47-c585-4502-86f0-7b4d0bcd5ef5,Ramon Stroman,4667,2024-09-20T02:59:25.998Z,2024-05-16T15:48:34.726Z,995.0802892684192,1858,2025-02-22T11:37:22.885Z,Alyssa Walker,9679,Gina Fay
dfaf9bfd-1a77-4b15-88a0-f659e6e45c29,Mindy Stanton,4187,2025-04-03T08:59:59.882Z,2025-03-16T23:53:14.653Z,252.21765980313765,5354,2024-07-21T21:45:57.658Z,Marta Zboncak IV,4327,Ruth Rolfson
8dda18e1-0303-4b33-ad34-05b759be0154,Ed Kub,8957,2024-09-28T00:19:07.662Z,2024-07-23T08:15:28.167Z,374.3526685556839,6446,2024-07-05T23:44:23.451Z,Benjamin Howe,9029,Mr. Dominick Effertz
fe9561ac-3590-4055-b457-b918633bab8b,Louis Bechtelar,4164,2024-09-01T00:43:08.092Z,2024-04-14T10:36:11.811Z,430.16284926887835,8100,2025-03-29T12:08:32.980Z,Marianne Kub,900,Ethel Fadel
1cdc407b-6832-4ab7-a60d-9f062380605e,Warren Schmitt Jr.,1143,2025-02-12T07:41:02.171Z,2024-11-30T23:06:40.854Z,446.8372621099162,5776,2025-03-18T18:10:10.175Z,Ivan Witting,2211,Ivan Orn I
e9e165ac-c4f0-4bca-b22e-6b203fa7d24f,Ramon Herzog,1834,2024-09-26T12:53:02.496Z,2024-12-05T12:18:42.338Z,498.1657140501775,636,2025-02-10T04:01:59.828Z,Sabrina West,8450,Jennie Volkman
2e8f3859-bb22-4753-87fe-a65bbf98a876,Leslie Bednar,4319,2024-09-08T19:52:22.314Z,2024-07-27T11:46:38.861Z,584.2097350942157,2601,2024-11-09T10:14:00.734Z,Annie Price,5113,Julian Pagac
f106813b-425b-4730-81d0-7f1c77615c78,Clifton DuBuque,9051,2025-02-03T03:23:18.852Z,2024-08-10T16:20:37.239Z,584.9518772120122,4430,2024-09-13T03:57:55.351Z,Ashley Herman,9488,Jessie Carroll
a62cd5bd-7f91-4cbe-a588-36b9b6a16403,Steve Emard,8270,2024-05-20T01:46:48.928Z,2024-12-20T13:49:20.647Z,323.5578765763226,1454,2024-07-07T22:05:50.902Z,Gregg Maggio-Ullrich V,8480,Vicky Hettinger
b08c1072-24da-4fcb-8ee0-508596284ee1,Howard Kilback,6146,2025-03-08T00:19:16.329Z,2024-04-18T15:12:35.127Z,17.24207670276519,8470,2024-06-14T21:57:42.787Z,Todd Kuphal,5572,Marlene Ryan
480c6ed6-f24e-4398-bbfd-794e5ad3f1b1,Mr. Johnnie Bayer,3801,2025-03-16T18:44:56.832Z,2024-11-06T19:43:44.058Z,654.4488685802789,9276,2024-09-27T08:43:45.302Z,Lawrence Wisozk,4840,Walter Goodwin
1b63b692-2157-4504-9434-3cbe0d151867,Rufus Kunde,5834,2024-09-23T03:23:01.238Z,2024-05-08T11:19:04.159Z,919.6470904084156,3301,2024-05-12T01:57:09.877Z,Lucille Nikolaus,4870,Anna Hartmann
1289a0c2-3df1-4357-a06c-a02a419932f9,Elmer Schinner,3991,2025-01-04T17:45:33.438Z,2024-08-10T11:50:37.203Z,917.4348435322592,8735,2025-01-30T21:46:42.224Z,Kelly Batz,4862,Stephanie Stracke-Moore
05f435c5-8af5-4d01-b134-2168dbea62e4,Francis Rice,612,2024-06-28T01:29:20.544Z,2025-02-27T19:35:44.212Z,641.9456981748692,8326,2024-12-21T11:18:21.245Z,Marlene Roberts,2401,Emmett Rutherford
47de3609-27c5-42de-803c-e5beec978f42,Miss Eunice Krajcik,9617,2025-01-26T19:28:47.250Z,2024-05-19T20:34:44.392Z,235.83442601135465,9751,2025-03-15T00:42:56.355Z,Katie Boyle,3448,Dorothy Bailey
e0803310-1d0a-466d-bf83-ce59f87d2ad5,Casey Wuckert,6203,2024-06-21T09:55:45.284Z,2024-08-26T05:36:22.028Z,323.2572363156453,3168,2024-09-24T00:05:59.459Z,Charlotte Botsford,7982,Leonard Heller
bd8b40b8-f8ca-4261-8401-539e17692c9a,Merle Gusikowski,7626,2024-05-27T04:56:32.275Z,2024-10-13T15:54:02.911Z,849.4744957624539,6336,2024-10-09T19:17:37.217Z,Antonio Altenwerth,5392,Ellen Boehm
4ba26f75-a56b-48a9-a187-f2c1dcda3b56,Justin Jacobson,1445,2025-03-14T07:12:40.333Z,2024-05-14T18:01:03.778Z,629.2490611762763,1634,2024-10-04T03:11:05.182Z,Judith DuBuque,1060,Sabrina West
14e33836-9783-46f8-bc53-fac5a9d5489a,Robin Shields,6385,2024-04-15T13:04:10.787Z,2024-09-18T10:56:28.697Z,763.3648867491539,4121,2024-12-15T22:37:02.778Z,Jacob Shanahan,9389,Morris Mante
61cd7312-6753-43fc-9d2b-eff02bd87c30,Patty Boyer,6122,2025-01-19T22:05:10.962Z,2024-10-29T01:56:49.625Z,386.5591223231866,698,2025-03-16T17:39:20.605Z,Pete Feeney,3020,Christina Yundt-DuBuque
3e1639db-160d-4f44-87ac-f5c7919bdfaa,Fernando Kerluke,7427,2024-09-08T00:52:23.591Z,2024-05-04T23:15:33.122Z,83.26237485160354,9587,2024-08-20T08:09:03.180Z,Willis Quitzon-Witting,3926,Neil Ritchie-Hayes
836525da-0120-490e-884f-a0df928f08a4,Freda Wunsch,6020,2024-05-10T20:22:54.115Z,2024-12-17T10:26:21.215Z,325.583736004224,997,2024-11-20T12:18:28.050Z,Andrew Gusikowski,2218,Pearl Armstrong
3a9b54e0-1be1-44c7-a315-efc534a2cfc9,Patti Kuphal,3948,2024-11-16T16:33:07.033Z,2024-09-07T07:36:04.936Z,233.67329496203456,965,2025-03-23T09:45:07.278Z,Traci Cronin,467,Monique Kling
dd950560-9437-4099-9f3d-4689cd146b1a,Ervin Rippin,4175,2024-10-05T06:03:58.438Z,2024-11-25T14:35:29.953Z,992.784681473549,6010,2025-03-15T20:28:28.248Z,Jackie Schamberger,2146,Ed Romaguera
2e888a07-d641-4d35-872d-ed30303b8275,Brandy Kerluke,1609,2024-10-09T23:17:27.759Z,2024-04-10T10:41:57.018Z,564.0279459870397,500,2025-01-30T02:27:36.059Z,Cynthia O'Hara,1871,Misty Lindgren
adcd38c3-4f80-42e0-a8f9-daa507f6cf58,Cesar Huel,3141,2024-08-16T14:31:27.629Z,2024-05-07T08:12:42.080Z,157.86654937965562,9983,2024-12-09T16:46:39.176Z,Stephanie Blanda,2176,Arturo Parisian
8edbc379-570d-4f23-96ba-3b2daf4407cf,Kelley Crona,9530,2024-06-14T12:41:00.056Z,2024-08-12T11:38:25.478Z,955.2508292210917,5498,2024-10-08T16:33:43.503Z,Danielle Franecki,580,Raymond Mohr
c25c8bf3-fd92-4c49-82c4-ec7ac3ebecd9,Neil Casper,2336,2025-04-04T07:30:54.066Z,2024-04-20T06:52:05.341Z,741.6677166237589,8879,2024-10-28T18:35:09.555Z,Travis Kutch,9258,Virgil Mueller
d416aafe-3eed-4d16-98b7-c61e8d282e85,Shawna O'Keefe,9258,2024-12-10T20:49:23.597Z,2024-07-05T19:57:47.014Z,852.5224405285646,6746,2025-01-30T11:38:49.324Z,Minnie Pouros,441,Georgia Goldner
c05140dd-c91d-4463-a20d-6bf34db6fe57,Evelyn Feeney,8857,2024-06-30T17:57:05.995Z,2024-12-22T06:26:04.104Z,424.4633823066717,6773,2025-02-27T05:59:46.807Z,Shane Hoeger,1027,Jonathan Haley-Mraz
1201abdb-86c5-4b59-8913-f2f44b31ce96,Ebony Roob,7610,2025-03-12T15:34:52.161Z,2025-02-18T07:02:26.070Z,761.7447213476128,8659,2024-04-21T16:45:40.343Z,Mr. Douglas Ledner,6237,Joseph Klein
0d15518e-66cf-422f-a4b9-53e43de3bf00,Agnes Morissette,4437,2024-10-15T00:12:33.844Z,2025-04-01T16:55:10.963Z,710.1814594902121,1720,2025-02-15T22:30:54.996Z,Sheri Nikolaus IV,4052,Eunice Carroll
575c984d-3b1d-4be0-bd47-731d5dcd5a8d,Theresa Feest,6685,2025-03-30T12:40:28.995Z,2024-08-25T23:00:37.786Z,122.99004608471412,7664,2024-11-19T14:45:07.687Z,Clint Crooks IV,9726,Joann Sawayn
dad8b70d-d8d2-4596-a1e4-ec691e3fc927,Perry Lang,7624,2024-12-07T05:32:23.237Z,2024-07-15T08:41:43.353Z,729.4535099061835,2843,2025-03-06T03:23:39.162Z,Stacey Fay,7928,Dr. Misty Watsica
7bf79ed0-d452-4ea3-9a00-0f2aca673bc1,Marlon Zulauf Jr.,3656,2025-01-24T06:34:19.852Z,2025-02-05T09:03:49.003Z,381.96091396782316,2991,2024-12-15T09:30:10.346Z,Alvin Brakus,4819,Dr. Claudia Medhurst
80567d47-ae25-4ebf-ad5f-09a2309adc0d,Jan Halvorson,1896,2024-11-29T01:50:01.958Z,2024-12-10T02:20:25.504Z,407.5232075850805,8710,2024-07-11T22:04:51.858Z,Juanita Lakin,1991,Ms. Grace Ritchie
a8130c05-344c-48ca-865d-d07d7d261994,Joseph Kohler,7999,2025-02-13T15:00:54.881Z,2024-08-21T16:00:12.497Z,74.46429688792676,5512,2024-07-24T20:35:50.231Z,Shelia Beier,6366,Jan Wunsch
0899d4b6-c3ee-4412-969b-4e843501fce8,Terrence Keebler,1491,2024-11-19T04:01:03.436Z,2024-05-27T12:42:48.676Z,373.58356864422325,3714,2024-12-28T21:29:58.783Z,Latoya Brown,3539,Mr. Andres Sipes
ae9429f4-adf7-4057-ac55-cb4cd44f5f87,Mr. Garrett Kuhn,8536,2025-02-18T01:33:18.835Z,2024-10-03T15:01:08.766Z,725.6555529595609,5831,2024-07-05T08:25:54.193Z,Marcos Botsford,8227,Lana Kirlin
6c37fc3a-610b-4dd2-8adb-8124bc52869e,Stanley Shanahan,4312,2024-06-07T18:14:01.011Z,2024-08-29T04:53:33.484Z,389.50830481035166,8712,2024-05-04T04:10:26.419Z,Tom Volkman MD,4485,Matthew Sawayn
2cfea383-0041-4da3-a1b8-1129a8c12251,Harold Jones-Boyer,4411,2024-10-02T13:52:09.957Z,2025-01-18T22:10:15.793Z,943.0818463770044,6758,2024-08-10T21:50:13.574Z,Dr. Alvin Cummings,6120,Thelma Trantow
3f818495-ee6a-464b-bbcd-8649cb707cd3,Mr. Jamie Von I,6788,2024-10-29T20:04:45.849Z,2024-07-13T00:41:39.819Z,798.4822700282442,3909,2024-10-11T17:46:43.537Z,Nina Mosciski,8313,Bessie Waters DDS
a819f60a-879f-4fb7-b0a0-3861c871153a,Clyde Nitzsche,9546,2024-07-29T13:48:00.302Z,2024-07-17T11:04:25.489Z,436.18844816552473,4064,2024-07-11T13:35:16.569Z,Roxanne Koepp,7205,Bobby Mraz
f33b0bc5-be8b-406e-8314-96d959d0a5fa,Elaine Homenick,7238,2024-12-10T02:07:52.321Z,2024-10-12T02:52:19.836Z,315.2375290212897,3419,2025-02-19T23:59:31.441Z,Beulah Goyette,7810,Clay Douglas
08c7aea8-e9d7-47b8-93ad-3d654054933d,Lawrence Kling,8418,2024-07-23T11:47:57.715Z,2024-08-04T17:54:50.020Z,357.15143368853956,4811,2024-07-17T15:39:45.559Z,Hannah Schumm,2070,Ruben Buckridge
0c0c41a5-51be-48de-8de7-9accebc1726b,Franklin Howe II,7054,2024-10-14T00:44:46.155Z,2024-08-12T12:36:02.578Z,557.2035406141774,545,2025-01-11T22:27:24.782Z,Amy Dickinson MD,1192,Dianne Prosacco
99762681-f67f-4ca0-9bfd-cd0ddee70c42,Angel Howell,828,2024-10-04T14:33:50.674Z,2025-01-03T08:44:18.785Z,391.5465765485726,9209,2024-06-06T22:49:38.183Z,Micheal Grant,6807,Guadalupe Labadie
b192a39c-ccca-4779-b3d0-2c24c1077e97,Nadine Kuphal,6925,2025-03-28T19:14:44.414Z,2025-01-22T18:29:54.765Z,509.53192837860666,9047,2025-02-02T19:32:54.131Z,Forrest Brown,2592,Lorenzo Leuschke
6fea4dab-23a8-417a-a7b3-c47155da6590,Juan Krajcik,690,2024-11-03T22:52:59.074Z,2024-04-15T20:40:02.037Z,342.6766032602731,7398,2024-12-23T19:27:29.513Z,Julian Oberbrunner,2422,Tracy Kilback Sr.
66daf1d5-714d-4779-ba91-88e0ead96073,Luz Lockman,1959,2024-11-27T23:02:56.248Z,2024-10-15T04:57:47.054Z,640.3849710482964,6064,2024-06-14T16:24:24.106Z,Enrique Stanton-Kreiger,2454,Brent Pacocha
270ac3dd-1caf-4a4f-bd99-c56a1a403e13,Lee Schimmel,4918,2024-06-01T17:27:48.931Z,2025-03-24T12:00:28.889Z,281.695985521893,820,2024-08-15T17:36:14.359Z,Miss Nora Rogahn,6480,Gene Bruen
9d20f04c-a07a-4520-b874-dbf6b93302a2,Miss Kristin Strosin,763,2025-02-04T14:57:39.721Z,2025-01-08T01:02:56.338Z,852.1976401392603,7914,2025-03-30T19:16:51.447Z,Howard Macejkovic,3283,Terrance Christiansen III
b54d82cf-02a8-4159-ad75-583495687950,Maurice Herzog,3542,2024-05-13T00:18:49.890Z,2024-11-24T06:36:01.728Z,362.91459363034926,3625,2024-07-11T05:47:59.039Z,Ernesto Jast,7780,Jeanne McLaughlin
bac58c70-5423-440d-a70e-d27918dcd9e9,Dr. Bert Reinger,6042,2025-03-27T20:21:23.034Z,2024-12-04T10:51:17.866Z,644.8948776352662,9595,2025-02-12T19:09:42.406Z,Sergio Schmidt,8219,Ana Braun
7403256a-203f-4523-a2f7-e9e95653b4f5,Nathan Gutkowski DVM,3664,2024-08-25T07:50:14.047Z,2024-07-09T22:00:28.652Z,589.9634040225786,2845,2024-04-19T05:39:53.528Z,Geoffrey Cassin,2140,Ada Kessler
4d950d26-ec54-4c3c-990c-6ef09880b996,Dominick Mertz,7043,2024-05-02T21:55:19.612Z,2024-11-02T11:35:08.935Z,437.6740720952442,4938,2025-01-26T01:56:48.864Z,Evan Von,9984,Grant Wolf
e34f9ed5-40dd-4708-b95d-630521a5154e,Salvatore Toy,2062,2025-01-29T12:51:41.717Z,2024-08-21T08:33:31.497Z,392.3557026742096,1170,2025-01-18T04:06:22.826Z,Ashley Doyle,5641,Delia Flatley
be8ecbba-0401-4f3a-bb44-3dd063da6c72,Michael Boyle,742,2024-06-19T03:30:41.167Z,2025-02-08T21:54:05.417Z,344.58718217156826,7177,2025-01-20T06:30:14.938Z,Elmer Dickinson,7761,Evelyn Dickens
f958d83a-120d-4688-98ee-a74e185b9263,Lela Dietrich,6283,2025-03-11T10:26:03.416Z,2024-09-19T18:57:01.930Z,658.3887800194556,6795,2024-04-11T18:10:00.099Z,Kelly Franey DVM,4119,Shelly Sporer
afc7637d-d7be-46ac-a632-3d4e49ed083a,Trevor Orn,249,2024-08-30T23:05:25.540Z,2024-10-22T12:56:05.140Z,653.6931332469476,1544,2024-08-18T03:12:25.346Z,Lillie West DVM,2413,Tamara Haley
c721246b-e950-4dd7-92e1-7f230561c1b1,Melinda Kuphal,8081,2024-10-13T22:11:54.103Z,2024-11-26T13:27:15.065Z,799.5195942125214,829,2025-03-31T20:03:52.792Z,Lucas Conroy V,6061,Edmund Stracke Sr.
274fd5bd-ab03-4e97-b8ab-bb30c8d3ec49,Rosalie Dibbert,2458,2024-12-24T04:53:44.610Z,2025-02-06T16:08:44.589Z,139.3074048299226,1312,2024-06-16T21:13:09.190Z,Esther Bednar,8795,Silvia Dickinson
cc54eb06-0909-4115-9793-207db32a17ac,Roxanne Sanford Sr.,4869,2024-12-27T08:52:47.268Z,2024-05-24T12:50:46.268Z,676.4524715020088,4272,2024-11-09T00:50:29.959Z,Pablo Smitham,1464,Maryann Wilkinson
337f6f1c-3076-433d-9d0f-888b711821bc,Georgia Kulas,9980,2024-09-01T03:03:14.913Z,2024-06-20T11:27:54.934Z,633.4951451097312,6432,2024-07-04T00:29:25.718Z,Samuel Simonis,7689,Gilbert Prosacco-Legros
ba6ffd4a-0400-4b58-97c5-402382004eb7,Ross McDermott,4401,2024-11-13T09:35:02.045Z,2024-05-06T22:29:08.093Z,967.1871150650014,4511,2024-07-01T20:15:06.210Z,Marie Schuppe,4270,Anna Reilly
b7f5cf0b-fd8e-472f-a85a-59f60800eaf8,Anthony Bahringer,668,2024-10-20T00:23:28.359Z,2025-03-29T00:23:16.709Z,440.6945733878249,7892,2024-08-17T11:15:09.021Z,Samantha Considine I,3707,Miss Delia Runte
7c72bdea-a0b4-4796-8575-c283d38cd0b6,Dr. Cecelia Becker,8410,2024-09-28T18:55:41.548Z,2024-08-24T17:18:46.003Z,221.9905866272794,6001,2024-11-17T01:18:06.714Z,Thomas Willms I,258,Jimmie Pollich
d07be772-1222-4422-a89a-408e7e38db2d,Arnold Dicki,1458,2025-01-21T06:01:52.458Z,2024-08-27T20:24:07.618Z,894.3943029212555,4037,2025-01-28T11:14:05.510Z,Jaime Roob MD,4970,Fernando Zboncak Jr.
0f26412d-7e0c-47bc-9010-8d3027ce28b7,Willie Reichert,2148,2024-04-18T05:24:12.450Z,2024-11-05T00:07:54.998Z,830.9444140071842,1735,2024-11-28T18:29:11.192Z,Alexandra Kuphal,1443,Jessie Padberg
73ed3f45-a096-4b74-9eed-99dbf02ef2a9,Leon Jerde,851,2024-10-15T08:40:06.584Z,2024-05-02T01:51:34.828Z,832.6904540793365,142,2024-12-20T02:48:33.334Z,Muriel Quigley Jr.,3420,Emilio Kunde-Bernier
450edf48-6f34-4ea6-9358-fec843eecd5f,Jessie Gorczany,3308,2024-06-25T07:53:09.460Z,2024-05-21T08:32:13.312Z,763.2217983827042,6578,2024-12-22T11:55:35.171Z,Dr. Jeannette Labadie,2128,Ms. Eleanor Howe
330fe414-fd29-4c91-9705-31a09976529f,Melvin Marks,5921,2025-01-17T08:41:38.699Z,2024-04-19T05:43:08.430Z,412.8404952494637,6873,2024-05-21T14:27:41.516Z,Mr. Darnell Hansen,7892,Alfred White
14a19899-58ce-4e97-85f9-67f89d603da1,Elijah McKenzie,694,2024-05-16T14:16:42.129Z,2025-02-02T16:11:22.794Z,426.21249547975833,5319,2024-06-14T01:48:50.145Z,Andres Torphy,1712,Ivan Wilkinson
aba20b2e-2d04-4486-a1ea-0b738271572e,Jeff Lindgren PhD,9110,2025-01-17T19:29:55.665Z,2025-02-20T03:42:37.625Z,140.30376613171072,4749,2024-04-14T18:01:48.119Z,Anthony Marquardt,4589,Sharon Glover MD
2e15e5ab-af03-4ed6-bb25-563e78626487,Mattie Becker II,7184,2025-03-18T17:20:16.885Z,2024-04-17T01:15:02.673Z,414.7190961229592,4578,2025-02-10T10:02:21.046Z,Jacquelyn Walter,2189,Erin Fritsch
d4947917-af00-4445-a295-3d31ca1826fb,Tiffany Wilkinson,6217,2024-12-23T05:54:34.900Z,2024-08-16T23:02:08.216Z,199.0449438108434,3224,2025-03-10T16:56:56.856Z,Claudia King,3488,Dr. Adam Rutherford I
b608fc42-171f-4c51-9538-c5a7403c8629,Joel Jenkins,4038,2024-09-09T19:47:13.174Z,2024-12-23T09:32:05.962Z,290.57117296401645,526,2024-05-07T10:22:00.179Z,Rick Kemmer,8048,Rosie Cruickshank
37e48f92-07de-44c2-aba3-18c25baec211,Clark Beahan,7490,2025-02-27T04:22:31.161Z,2024-11-15T10:10:57.847Z,129.21221657295712,3723,2024-08-06T22:45:28.512Z,Alice Wyman,849,Maryann Stoltenberg DDS
2cd526ce-45cb-4a88-b127-613137deef58,Isaac Cole,3882,2025-02-19T15:43:33.621Z,2024-06-27T13:47:43.690Z,541.1807983954717,4408,2024-10-07T19:27:53.707Z,Tammy Carroll,1519,Gretchen Hodkiewicz
6302f005-3d64-4147-b0c3-977cb8d6c6cc,Dr. Doyle Leuschke,4411,2024-05-15T04:07:43.326Z,2024-12-15T11:27:48.307Z,746.7035351109505,8744,2024-09-08T08:58:46.134Z,Jon Johns,210,Emanuel Schmitt
218a60dc-5fa3-445e-b96e-941048c5be39,Dana Kozey,3613,2024-07-30T00:51:21.603Z,2025-01-15T12:45:43.623Z,350.6975210290402,2863,2024-11-08T12:08:21.805Z,Kara Keebler,3719,Rita Morissette I
b6c642ce-d98b-43e3-b80c-886a4556d109,Stacy Bashirian,5751,2024-11-24T20:04:14.143Z,2024-12-31T17:02:28.308Z,375.4814616719284,2650,2024-10-22T14:02:51.404Z,Lois Ryan-Green DDS,5849,Clyde Gerlach
02535ccf-834e-4cd2-be43-f015b4b43596,Bridget Altenwerth,4634,2024-06-07T12:42:33.506Z,2024-06-12T16:31:43.003Z,423.5788479790883,9977,2025-02-28T04:13:27.834Z,Ms. Pat Mosciski PhD,2220,Dr. Sam Robel
3a119986-d73d-4777-9d3b-3bc33cedced3,Patsy Hettinger,3037,2024-04-26T12:06:34.588Z,2024-06-30T03:53:01.076Z,242.54125355062308,6702,2025-03-19T16:19:14.592Z,Damon Kshlerin,9021,Ollie Larson
83bba1da-54fd-4cd3-835e-3a136436ed08,Essie Nitzsche,1449,2024-08-21T00:41:31.428Z,2024-08-23T03:14:43.555Z,264.18781541490927,8009,2024-10-04T12:39:51.440Z,Dr. Randy VonRueden,7228,Patricia Trantow
f385f07d-bcdc-4c48-813b-a2705d98722f,Jeanette Windler,2950,2024-06-11T08:16:16.327Z,2024-04-30T04:56:57.547Z,580.2850943985861,6716,2024-04-23T12:35:50.009Z,Dr. Dave Bruen,2610,Dr. William McLaughlin
cd9aae5c-d469-4ac9-9f7b-d02d5e3791f0,Minnie Feil Jr.,764,2025-02-04T20:24:34.325Z,2024-10-09T15:55:49.961Z,731.6499246897246,9748,2025-03-29T05:03:44.933Z,Myrtle Nolan,6159,Janie Kshlerin MD
a5ff6532-4863-4a4a-82ed-5178e22058c5,Tim Davis,9109,2024-07-28T02:46:13.531Z,2024-08-13T17:31:33.679Z,207.25079082412645,4848,2024-05-29T23:11:02.011Z,Bruce Grimes,8197,Danny Bernhard
4424a758-5af4-4e88-8a88-222847c0a778,Miss Lindsay Rodriguez,3743,2024-12-25T05:09:00.388Z,2024-09-08T21:50:14.233Z,763.7851029760274,2712,2024-07-28T10:57:22.403Z,Mandy Ziemann,1128,Gary Brown
ffe84799-ce12-4ba4-bcd1-733939b52b1f,Herbert Green-Strosin,3504,2025-01-27T13:21:51.226Z,2024-11-03T23:37:07.394Z,396.1115845174808,917,2025-02-17T08:06:27.983Z,Mr. Andre Okuneva,6784,Marshall Watsica
2b1931c5-5ee8-4bce-9755-152c17ca6a40,Ashley Romaguera,9597,2024-11-23T18:08:20.223Z,2024-09-27T03:48:08.855Z,171.60334641140653,6162,2025-01-31T05:43:50.839Z,Ms. Mary Doyle,1322,Arthur Abernathy
23243a48-1ca8-47b3-92b7-8ce0c9c675ec,Mrs. Eunice Hagenes,5188,2024-11-11T17:39:03.415Z,2024-08-02T23:34:39.249Z,670.041616015695,8060,2025-02-01T23:38:04.033Z,Caroline Gerlach,9598,Miss Joanna Dooley
0a4666b7-3371-42a3-94c7-b1f04aca60d3,Howard Glover,4102,2025-02-01T20:19:41.228Z,2024-12-24T09:46:01.405Z,170.31597509372048,9242,2025-01-18T12:34:11.390Z,Ismael Jaskolski III,5348,Lena Kuhic
088cee72-9495-4dee-b2a3-564f50995587,Dr. Derrick Beier,4128,2024-10-04T02:10:30.734Z,2024-04-23T21:50:31.734Z,168.68570797006134,1117,2024-04-24T16:15:29.220Z,Mike Corwin DDS,755,Hubert McGlynn V
039e6565-2595-456b-8144-af8fcf82e082,Brenda Wisoky,4228,2025-04-01T21:58:28.877Z,2024-05-25T14:23:51.511Z,292.13026726561367,1861,2024-08-01T01:12:32.392Z,Caroline Ritchie,5093,Beverly Labadie
33df6a19-52ca-45c7-854a-323472c03313,Julio Lind,3026,2025-03-08T01:13:01.577Z,2025-02-01T03:13:21.710Z,412.452787210464,7018,2024-06-21T20:37:35.094Z,Jared Sipes III,5705,Candace Yundt
5a32c58a-255a-4d70-9fd7-a13cefb181f4,Evelyn Kunze,685,2024-12-05T03:34:29.360Z,2025-01-14T05:41:35.113Z,805.8904507255717,8961,2024-06-10T04:19:13.390Z,Ms. Essie Bode II,1923,Pearl Howell
bb642d30-53ab-4950-9945-18689abf8628,Shelly Hagenes,4339,2025-03-28T08:38:02.050Z,2025-01-17T13:43:12.080Z,711.8436671663122,7340,2024-10-01T14:37:30.662Z,Clint Kuvalis,5272,Danny Luettgen
d9f12451-0544-4266-9823-5630572786c6,Ms. Marguerite Corwin,7118,2024-07-31T15:37:00.006Z,2024-07-13T08:49:20.617Z,375.6856516388315,9844,2025-02-28T09:19:26.252Z,Tom Becker-Wyman,5134,Olga Hagenes
0d170f43-b91b-4e0c-90f9-03dbe1bfb896,Pamela Bartoletti,1095,2024-05-31T08:42:52.839Z,2024-07-21T08:44:44.680Z,702.3763968526036,567,2025-03-18T10:07:32.732Z,Lindsey Wehner,2099,Margie Heaney
13f1e2de-b345-4db0-ab67-5832cf9fd2da,Dr. Allison Wuckert,3223,2025-01-27T09:39:24.100Z,2024-08-30T10:45:58.960Z,659.4416969488398,946,2024-10-06T16:56:27.271Z,Terrance Streich,9994,Mrs. Olive Huels
c3c231fc-0824-477e-97a1-aab9c9655873,Hubert Kling,2817,2024-12-13T05:44:54.596Z,2024-05-04T16:40:55.483Z,394.4511402830412,3534,2024-11-22T00:24:51.789Z,Sonja Kassulke,4284,Kelli Nader
ba76008d-e243-4948-a0c8-d816b8a0321e,Arthur Smith,2807,2024-04-12T15:57:13.021Z,2024-11-04T15:49:38.793Z,725.117875080423,3431,2024-05-14T16:22:17.436Z,Jordan O'Kon III,9893,Frances Rosenbaum DDS
